city,year,segment,scenario,model,zos_raw,lat,lon
Seattle WA,2053,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2054,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2055,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2056,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2057,future_cmip6,ssp370,CNRM-CM6-1,0.08,47.61,-122.33
Seattle WA,2058,future_cmip6,ssp370,CNRM-CM6-1,0.1,47.61,-122.33
Seattle WA,2059,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2060,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2061,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2062,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2063,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2064,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2065,future_cmip6,ssp370,CNRM-CM6-1,0.1,47.61,-122.33
Seattle WA,2066,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2067,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2068,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2069,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2070,future_cmip6,ssp370,CNRM-CM6-1,0.1,47.61,-122.33
Seattle WA,2071,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2072,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2073,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2074,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2075,future_cmip6,ssp370,CNRM-CM6-1,0.09,47.61,-122.33
Seattle WA,2076,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2077,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2078,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2079,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2080,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2081,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2082,future_cmip6,ssp370,CNRM-CM6-1,0.09,47.61,-122.33
Seattle WA,2083,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2084,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2085,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2086,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2087,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2088,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2089,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2090,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2091,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2092,future_cmip6,ssp370,CNRM-CM6-1,0.1,47.61,-122.33
Seattle WA,2093,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2094,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2095,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2096,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2097,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2098,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2099,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2100,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Boston MA,2015,future_cmip6,ssp370,CNRM-CM6-1,-0.57,42.36,-71.06
Boston MA,2016,future_cmip6,ssp370,CNRM-CM6-1,-0.55,42.36,-71.06
Boston MA,2017,future_cmip6,ssp370,CNRM-CM6-1,-0.53,42.36,-71.06
Boston MA,2018,future_cmip6,ssp370,CNRM-CM6-1,-0.55,42.36,-71.06
Boston MA,2019,future_cmip6,ssp370,CNRM-CM6-1,-0.52,42.36,-71.06
Boston MA,2020,future_cmip6,ssp370,CNRM-CM6-1,-0.54,42.36,-71.06
Boston MA,2021,future_cmip6,ssp370,CNRM-CM6-1,-0.53,42.36,-71.06
Boston MA,2022,future_cmip6,ssp370,CNRM-CM6-1,-0.55,42.36,-71.06
Boston MA,2023,future_cmip6,ssp370,CNRM-CM6-1,-0.53,42.36,-71.06
Boston MA,2024,future_cmip6,ssp370,CNRM-CM6-1,-0.52,42.36,-71.06
Boston MA,2025,future_cmip6,ssp370,CNRM-CM6-1,-0.54,42.36,-71.06
Boston MA,2026,future_cmip6,ssp370,CNRM-CM6-1,-0.54,42.36,-71.06
Boston MA,2027,future_cmip6,ssp370,CNRM-CM6-1,-0.52,42.36,-71.06
Boston MA,2028,future_cmip6,ssp370,CNRM-CM6-1,-0.51,42.36,-71.06
Boston MA,2029,future_cmip6,ssp370,CNRM-CM6-1,-0.52,42.36,-71.06
Boston MA,2030,future_cmip6,ssp370,CNRM-CM6-1,-0.51,42.36,-71.06
Boston MA,2031,future_cmip6,ssp370,CNRM-CM6-1,-0.5,42.36,-71.06
Boston MA,2032,future_cmip6,ssp370,CNRM-CM6-1,-0.48,42.36,-71.06
Boston MA,2033,future_cmip6,ssp370,CNRM-CM6-1,-0.45,42.36,-71.06
Boston MA,2034,future_cmip6,ssp370,CNRM-CM6-1,-0.49,42.36,-71.06
Boston MA,2035,future_cmip6,ssp370,CNRM-CM6-1,-0.47,42.36,-71.06
Boston MA,2036,future_cmip6,ssp370,CNRM-CM6-1,-0.48,42.36,-71.06
Boston MA,2037,future_cmip6,ssp370,CNRM-CM6-1,-0.48,42.36,-71.06
Boston MA,2038,future_cmip6,ssp370,CNRM-CM6-1,-0.46,42.36,-71.06
Boston MA,2039,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2040,future_cmip6,ssp370,CNRM-CM6-1,-0.45,42.36,-71.06
Boston MA,2041,future_cmip6,ssp370,CNRM-CM6-1,-0.45,42.36,-71.06
Boston MA,2042,future_cmip6,ssp370,CNRM-CM6-1,-0.44,42.36,-71.06
Boston MA,2043,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2044,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2045,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2046,future_cmip6,ssp370,CNRM-CM6-1,-0.46,42.36,-71.06
Boston MA,2047,future_cmip6,ssp370,CNRM-CM6-1,-0.46,42.36,-71.06
Boston MA,2048,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2049,future_cmip6,ssp370,CNRM-CM6-1,-0.44,42.36,-71.06
Boston MA,2050,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2051,future_cmip6,ssp370,CNRM-CM6-1,-0.4,42.36,-71.06
Boston MA,2052,future_cmip6,ssp370,CNRM-CM6-1,-0.45,42.36,-71.06
Boston MA,2053,future_cmip6,ssp370,CNRM-CM6-1,-0.44,42.36,-71.06
Boston MA,2054,future_cmip6,ssp370,CNRM-CM6-1,-0.44,42.36,-71.06
Boston MA,2055,future_cmip6,ssp370,CNRM-CM6-1,-0.41,42.36,-71.06
Boston MA,2056,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2057,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2058,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2059,future_cmip6,ssp370,CNRM-CM6-1,-0.41,42.36,-71.06
Boston MA,2060,future_cmip6,ssp370,CNRM-CM6-1,-0.43,42.36,-71.06
Boston MA,2061,future_cmip6,ssp370,CNRM-CM6-1,-0.36,42.36,-71.06
Boston MA,2062,future_cmip6,ssp370,CNRM-CM6-1,-0.39,42.36,-71.06
Boston MA,2063,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2064,future_cmip6,ssp370,CNRM-CM6-1,-0.41,42.36,-71.06
Boston MA,2065,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2066,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2067,future_cmip6,ssp370,CNRM-CM6-1,-0.4,42.36,-71.06
Boston MA,2068,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2069,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2070,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2071,future_cmip6,ssp370,CNRM-CM6-1,-0.36,42.36,-71.06
Boston MA,2072,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2073,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2074,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2075,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2076,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2077,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2078,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2079,future_cmip6,ssp370,CNRM-CM6-1,-0.41,42.36,-71.06
Boston MA,2080,future_cmip6,ssp370,CNRM-CM6-1,-0.35,42.36,-71.06
Boston MA,2081,future_cmip6,ssp370,CNRM-CM6-1,-0.36,42.36,-71.06
Boston MA,2082,future_cmip6,ssp370,CNRM-CM6-1,-0.39,42.36,-71.06
Boston MA,2083,future_cmip6,ssp370,CNRM-CM6-1,-0.41,42.36,-71.06
Boston MA,2084,future_cmip6,ssp370,CNRM-CM6-1,-0.42,42.36,-71.06
Boston MA,2085,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2086,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2087,future_cmip6,ssp370,CNRM-CM6-1,-0.35,42.36,-71.06
Boston MA,2088,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2089,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2090,future_cmip6,ssp370,CNRM-CM6-1,-0.38,42.36,-71.06
Boston MA,2091,future_cmip6,ssp370,CNRM-CM6-1,-0.36,42.36,-71.06
Boston MA,2092,future_cmip6,ssp370,CNRM-CM6-1,-0.37,42.36,-71.06
Boston MA,2093,future_cmip6,ssp370,CNRM-CM6-1,-0.33,42.36,-71.06
Boston MA,2094,future_cmip6,ssp370,CNRM-CM6-1,-0.35,42.36,-71.06
Boston MA,2095,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2096,future_cmip6,ssp370,CNRM-CM6-1,-0.31,42.36,-71.06
Boston MA,2097,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2098,future_cmip6,ssp370,CNRM-CM6-1,-0.33,42.36,-71.06
Boston MA,2099,future_cmip6,ssp370,CNRM-CM6-1,-0.34,42.36,-71.06
Boston MA,2100,future_cmip6,ssp370,CNRM-CM6-1,-0.36,42.36,-71.06
San Francisco CA,2015,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2016,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2017,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2018,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2019,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2020,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2021,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2022,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2023,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2024,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2025,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2026,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2027,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2028,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2029,future_cmip6,ssp370,CNRM-CM6-1,0.1,37.77,-122.42
San Francisco CA,2030,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2031,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2032,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2033,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2034,future_cmip6,ssp370,CNRM-CM6-1,0.1,37.77,-122.42
San Francisco CA,2035,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2036,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2037,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2038,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2039,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2040,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2041,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2042,future_cmip6,ssp370,CNRM-CM6-1,0.11,37.77,-122.42
San Francisco CA,2043,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2044,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2045,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2046,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2047,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2048,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2049,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2050,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2051,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2052,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2053,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2054,future_cmip6,ssp370,CNRM-CM6-1,0.1,37.77,-122.42
San Francisco CA,2055,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2056,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2057,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2058,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2059,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2060,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2061,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2062,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2063,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2064,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2065,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2066,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2067,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2068,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2069,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2070,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2071,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2072,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2073,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2074,future_cmip6,ssp370,CNRM-CM6-1,0.03,37.77,-122.42
San Francisco CA,2075,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2076,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2077,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2078,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2079,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2080,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2081,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2082,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2083,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2084,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2085,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
San Francisco CA,2086,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2087,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2088,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2089,future_cmip6,ssp370,CNRM-CM6-1,0.07,37.77,-122.42
San Francisco CA,2090,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2091,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2092,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2093,future_cmip6,ssp370,CNRM-CM6-1,0.04,37.77,-122.42
San Francisco CA,2094,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2095,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2096,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2097,future_cmip6,ssp370,CNRM-CM6-1,0.05,37.77,-122.42
San Francisco CA,2098,future_cmip6,ssp370,CNRM-CM6-1,0.06,37.77,-122.42
San Francisco CA,2099,future_cmip6,ssp370,CNRM-CM6-1,0.09,37.77,-122.42
San Francisco CA,2100,future_cmip6,ssp370,CNRM-CM6-1,0.08,37.77,-122.42
Miami FL,2015,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2016,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2017,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2018,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2019,future_cmip6,ssp370,CNRM-ESM2-1,0.03,25.77,-80.19
Miami FL,2020,future_cmip6,ssp370,CNRM-ESM2-1,0.03,25.77,-80.19
Miami FL,2021,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2022,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2023,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2024,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2025,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2026,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2027,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2028,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2029,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2030,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2031,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2032,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2033,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2034,future_cmip6,ssp370,CNRM-ESM2-1,0.04,25.77,-80.19
Miami FL,2035,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2036,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2037,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2038,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2039,future_cmip6,ssp370,CNRM-ESM2-1,0.11,25.77,-80.19
Miami FL,2040,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2041,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2042,future_cmip6,ssp370,CNRM-ESM2-1,0.03,25.77,-80.19
Miami FL,2043,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2044,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2045,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2046,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2047,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2048,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2049,future_cmip6,ssp370,CNRM-ESM2-1,0.04,25.77,-80.19
Miami FL,2050,future_cmip6,ssp370,CNRM-ESM2-1,0.04,25.77,-80.19
Miami FL,2051,future_cmip6,ssp370,CNRM-ESM2-1,0.02,25.77,-80.19
Miami FL,2052,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2053,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2054,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2055,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2056,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2057,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2058,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2059,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2060,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2061,future_cmip6,ssp370,CNRM-ESM2-1,0.12,25.77,-80.19
Miami FL,2062,future_cmip6,ssp370,CNRM-ESM2-1,0.13,25.77,-80.19
Miami FL,2063,future_cmip6,ssp370,CNRM-ESM2-1,0.11,25.77,-80.19
Miami FL,2064,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2065,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2066,future_cmip6,ssp370,CNRM-ESM2-1,0.05,25.77,-80.19
Miami FL,2067,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2068,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2069,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2070,future_cmip6,ssp370,CNRM-ESM2-1,0.13,25.77,-80.19
Miami FL,2071,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2072,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2073,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2074,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2075,future_cmip6,ssp370,CNRM-ESM2-1,0.07,25.77,-80.19
Miami FL,2076,future_cmip6,ssp370,CNRM-ESM2-1,0.06,25.77,-80.19
Miami FL,2077,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2078,future_cmip6,ssp370,CNRM-ESM2-1,0.08,25.77,-80.19
Miami FL,2079,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2080,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2081,future_cmip6,ssp370,CNRM-ESM2-1,0.11,25.77,-80.19
Miami FL,2082,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2083,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2084,future_cmip6,ssp370,CNRM-ESM2-1,0.09,25.77,-80.19
Miami FL,2085,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2086,future_cmip6,ssp370,CNRM-ESM2-1,0.12,25.77,-80.19
Miami FL,2087,future_cmip6,ssp370,CNRM-ESM2-1,0.13,25.77,-80.19
Miami FL,2088,future_cmip6,ssp370,CNRM-ESM2-1,0.17,25.77,-80.19
Miami FL,2089,future_cmip6,ssp370,CNRM-ESM2-1,0.19,25.77,-80.19
Miami FL,2090,future_cmip6,ssp370,CNRM-ESM2-1,0.16,25.77,-80.19
Miami FL,2091,future_cmip6,ssp370,CNRM-ESM2-1,0.15,25.77,-80.19
Miami FL,2092,future_cmip6,ssp370,CNRM-ESM2-1,0.15,25.77,-80.19
Miami FL,2093,future_cmip6,ssp370,CNRM-ESM2-1,0.13,25.77,-80.19
Miami FL,2094,future_cmip6,ssp370,CNRM-ESM2-1,0.1,25.77,-80.19
Miami FL,2095,future_cmip6,ssp370,CNRM-ESM2-1,0.11,25.77,-80.19
